company_id,supplier_team_access_count,supplier_brand_count,supplier_rrp_average,supplier_login_count,supplier_retailer_submissions_count,supplier_shares_count,buyers_popularity_score,buyers_average_time_on_profile_in_seconds,company_state,company_years_trading,upgraded
6099,2,2,29,110,0,273,1,0,44,0-1,0
6100,2,1,21,41,0,102,6,497,10,15+,0
6101,1,1,21,537,36,1341,3,402,4,3-5,1
6102,2,1,55,4,0,9,0,342,4,0-1,0
6103,2,3,8,23,0,57,1,133,39,6-10,0
6104,1,1,20,4,0,9,1,276,34,15+,0
6105,7,3,207,27,12,66,1,334,7,15+,1
6106,1,4,50,17,0,42,0,165,9,0-1,0
6107,7,1,18,16,0,39,0,120,39,3-5,0
6108,1,1,24,4,0,9,0,0,36,15+,0
6109,2,1,8,33,2,81,0,420,15,0-1,1
6110,1,1,34,15,0,36,1,0,5,3-5,0
6111,1,1,40,108,0,270,0,0,11,15+,0
6112,7,1,33,4,0,9,0,399,35,3-5,0
6113,2,1,21,21,0,51,1,215,24,1-2,0
6114,1,1,63,131,0,327,0,244,5,0-1,0
6115,1,1,11,9,0,21,0,0,7,1-2,0
6116,1,1,8,22,0,54,0,28,12,0-1,0
6117,2,1,44,5,0,12,0,345,5,15+,0
6118,7,4,14,162,92,405,3,341,5,3-5,1
6119,2,1,8,23,0,57,0,428,46,0-1,0
6120,1,1,6,33,2,81,0,139,32,3-5,1
6121,1,1,11,0,4,0,3,464,4,3-5,1
6122,2,1,10,8,2,18,1,412,28,3-5,1
6123,7,1,48,11,0,27,0,316,5,0-1,0
6124,1,1,1,5,0,12,0,430,20,1-2,0
6125,1,1,7,136,34,339,7,280,48,15+,1
6126,2,1,11,71,0,177,0,423,5,0-1,0
6127,2,1,180,2,0,3,0,239,5,0-1,0
6128,1,1,72,8,0,18,0,0,19,0-1,0
6129,1,1,83,3,0,6,0,0,15,3-5,0
6130,2,1,24,6,0,15,0,0,12,0-1,0
6131,1,1,54,9,0,21,0,121,39,1-2,0
6132,2,1,42,3,0,6,0,0,32,15+,0
6133,1,1,63,2,2,3,0,306,10,15+,1
6134,1,1,18,6,0,15,0,0,10,0-1,0
6135,2,1,18,29,0,72,0,0,5,1-2,0
6136,2,1,27,59,0,147,2,23,37,3-5,0
6137,1,1,18,16,0,39,0,351,5,15+,0
6138,2,1,16,23,0,57,1,36,6,6-10,0
6139,1,1,17,15,0,36,0,479,44,0-1,0
6140,2,1,6,1409,90,3522,12,477,5,1-2,1
6141,1,1,6,11,0,27,0,0,39,0-1,0
6142,1,1,19,3,0,6,0,620,5,15+,0
6143,2,1,26,6,0,15,1,422,32,15+,0
6144,1,1,17,34,0,84,0,316,2,0-1,0
6145,2,1,12,4,0,9,0,0,15,0-1,0
6146,1,1,4,4,0,9,0,0,11,0-1,0
6147,2,1,11,203,0,507,2,111,20,0-1,0
6148,1,1,288,14,0,33,0,0,31,3-5,0
6149,1,1,32,64,0,159,0,561,5,6-10,0
6150,1,1,19,36,0,90,2,35,49,15+,0
6151,1,1,5,200,32,498,2,282,33,3-5,1
6152,1,1,130,184,2,459,1,385,48,3-5,1
6153,1,1,36,8,0,18,2,146,10,3-5,0
6154,1,1,22,287,0,717,1,110,10,1-2,0
6155,1,1,15,6,0,15,1,296,38,15+,0
6156,2,1,9,2363,44,5907,16,398,11,6-10,1
6157,1,1,9,5,0,12,0,0,23,6-10,0
6158,2,1,37,17,0,42,0,0,6,3-5,0
6159,1,1,5,4,0,9,0,0,10,6-10,0
6160,1,1,18,8,0,18,0,319,42,1-2,0
6161,1,1,61,8,0,18,0,34,5,15+,0
6162,1,1,195,15,0,36,0,68,33,1-2,0
6163,7,1,36,10,0,24,0,316,5,0-1,0
6164,1,1,10,88,4,219,0,288,32,0-1,1
6165,1,1,11,38,0,93,3,597,44,1-2,0
6166,1,1,2,5,0,12,0,421,5,15+,0
6167,1,1,13,3,0,6,1,31,44,6-10,0
6168,1,1,16,6,0,15,0,0,18,15+,0
6169,1,1,2,9,0,21,0,0,44,3-5,0
6170,2,1,16,6,0,15,0,51,10,15+,0
6171,1,1,4,9,0,21,0,0,35,15+,0
6172,2,4,27,734,408,1833,23,337,5,15+,1
6173,2,1,28,23,0,57,1,33,49,3-5,0
6174,1,1,34,17,0,42,0,406,28,6-10,0
6175,2,1,26,4,0,9,0,0,5,6-10,0
6176,2,1,21,12,0,30,0,435,23,0-1,0
6177,2,1,12,388,78,969,11,429,5,0-1,1
6178,1,1,22,17,0,42,0,275,4,3-5,0
6179,2,1,91,525,4,1311,3,295,5,6-10,1
6180,2,1,12,21,2,51,0,421,11,10-15,1
6181,1,4,"3,306.00",12,0,30,0,530,5,10-15,0
6182,1,1,20,140,12,348,3,342,5,3-5,1
6183,1,1,3,62,0,153,3,426,24,10-15,0
6184,1,2,23,300,102,750,3,322,35,10-15,1
6185,1,1,24,251,132,627,9,332,35,10-15,1
6186,1,1,14,20,0,48,0,0,11,0-1,0
6187,2,1,5,4,0,9,0,46,44,0-1,0
6188,2,1,14,22,0,54,1,0,32,6-10,0
6189,1,1,20,117,184,291,6,102,5,1-2,1
6190,2,1,14,24,0,60,0,0,32,1-2,0
6191,1,1,113,12,0,30,1,425,44,1-2,0
6192,1,1,3,53,0,132,0,0,37,0-1,0
6193,1,1,35,8,2,18,0,346,6,3-5,1
6194,1,1,21,15,0,36,0,214,33,0-1,0
6195,1,1,21,461,82,1152,1,452,34,3-5,1
6196,1,1,13,96,42,240,6,434,5,6-10,1
6197,1,1,23,8,0,18,0,524,5,1-2,0
6198,7,1,18,2,0,3,0,324,49,0-1,0
6199,1,1,24,21,0,51,0,172,15,0-1,0
6200,2,1,16,3,0,6,0,0,39,0-1,0
6201,1,1,130,29,2,72,0,341,4,10-15,1
6202,1,1,36,4,0,9,0,115,25,0-1,0
6203,1,2,65,418,186,1044,10,329,43,3-5,1
6204,2,1,40,45,2,111,0,350,4,0-1,1
6205,1,1,2,3,0,6,0,0,44,10-15,0
6206,2,1,360,5,0,12,0,0,5,3-5,0
6207,1,1,8,45,0,111,0,376,10,3-5,0
6208,1,1,108,8,0,18,1,0,35,15+,0
6209,2,1,13,4,0,9,1,99,35,0-1,0
6210,2,1,40,270,142,675,13,392,38,3-5,1
6211,2,1,6,110,0,273,2,246,5,1-2,0
6212,2,1,13,20,0,48,0,447,13,0-1,0
6213,1,1,8,4,0,9,0,0,10,6-10,0
6214,1,1,5,10,0,24,0,0,35,6-10,0
6215,1,1,18,602,0,1503,1,23,35,0-1,0
6216,1,1,4,375,142,936,7,485,20,15+,1
6217,1,1,21,177,0,441,21,437,10,6-10,1
6218,7,1,5,32,0,78,4,463,35,3-5,0
6219,1,1,16,4,0,9,0,346,12,1-2,0
6220,1,1,20,22,0,54,0,0,41,0-1,0
6221,1,1,997,2,0,3,0,219,5,10-15,1
6222,7,1,13,52,0,129,1,50,4,0-1,0
6223,1,1,13,110,2,273,1,192,5,15+,1
6224,1,1,6,4,0,9,0,0,41,0-1,0
6225,1,1,19,14,0,33,0,34,15,0-1,0
6226,1,1,19,160,2,399,0,101,35,1-2,1
6227,1,1,10,168,74,420,7,475,5,3-5,1
6228,1,1,7,10,0,24,0,62,5,3-5,0
6229,1,1,21,486,74,1215,1,344,5,15+,1
6230,1,1,79,8,0,18,0,398,5,0-1,1
6231,2,1,7,8,0,18,0,0,23,3-5,0
6232,1,1,18,123,0,306,0,220,5,1-2,0
6233,2,1,73,190,2,474,0,421,36,0-1,1
6234,2,1,18,81,0,201,1,296,28,3-5,0
6235,1,1,7,3,0,6,0,31,11,0-1,0
6236,2,1,7,117,0,291,1,264,15,0-1,0
6237,7,1,48,3,0,6,0,409,39,0-1,0
6238,2,1,25,4,0,9,0,289,35,15+,1
6239,2,1,6,312,34,780,12,333,47,3-5,1
6240,1,1,72,27,0,66,0,0,20,6-10,0
6241,1,1,9,46,0,114,1,62,5,1-2,0
6242,7,1,10,9,0,21,0,29,36,1-2,0
6243,1,1,53,16,0,39,1,142,35,3-5,0
6244,2,1,10,12,0,30,1,282,39,0-1,0
6245,2,1,24,29,0,72,0,0,35,0-1,0
6246,2,1,5,50,6,123,3,102,11,15+,1
6247,1,1,47,9,0,21,1,0,5,10-15,0
6248,7,1,125,59,0,147,5,244,10,15+,0
6249,1,1,2,2241,230,5601,5,426,10,3-5,1
6250,2,2,105,197,44,492,1,179,5,1-2,1
6251,7,1,46,15,0,36,0,409,35,3-5,0
6252,1,1,15,111,0,276,1,486,22,6-10,0
6253,2,1,120,6,0,15,0,0,44,15+,0
6254,1,1,12,3,0,6,0,0,13,3-5,0
6255,7,1,10,8,0,18,2,159,20,15+,0
6256,1,1,30,8,0,18,2,490,35,3-5,0
6257,1,1,10,10,0,24,0,0,39,10-15,0
6258,1,1,30,314,148,783,3,504,24,3-5,1
6259,1,1,22,2,0,3,0,206,41,1-2,0
6260,1,1,132,87,0,216,1,0,12,0-1,0
6261,1,1,6,74,0,183,4,157,48,10-15,0
6262,1,1,196,11,0,27,0,0,34,10-15,0
6263,1,1,4,34,0,84,0,0,5,3-5,0
6264,1,1,14,35,0,87,1,37,2,0-1,0
6265,2,1,96,252,18,630,3,439,18,6-10,1
6266,1,1,21,126,0,315,0,630,5,3-5,0
6267,1,1,14,6,0,15,0,260,35,3-5,0
6268,7,1,24,8,0,18,0,84,35,3-5,0
6269,1,1,74,214,0,534,0,393,5,1-2,0
6270,2,1,10,258,0,645,4,249,35,0-1,0
6271,1,1,6,11,0,27,0,389,32,1-2,0
6272,2,1,11,10,0,24,0,505,10,6-10,0
6273,2,1,21,90,0,225,1,183,38,0-1,0
6274,2,1,29,371,140,927,8,493,38,3-5,1
6275,1,1,6,17,8,42,0,430,10,3-5,1
6276,7,1,19,3,0,6,0,0,25,15+,0
6277,1,1,4,59,0,147,1,286,10,0-1,0
6278,1,1,20,106,118,264,5,353,5,10-15,1
6279,1,1,90,20,0,48,0,0,28,1-2,0
6280,1,1,18,46,0,114,0,0,6,15+,0
6281,1,1,8,83,24,207,7,333,31,6-10,1
6282,1,2,9,108,96,270,16,496,3,10-15,1
6283,7,1,38,6,0,15,0,464,35,0-1,0
6284,1,2,321,66,0,165,1,0,35,0-1,0
6285,1,1,5,11,0,27,0,316,5,0-1,0
6286,1,1,18,4,0,9,1,44,44,0-1,0
6287,1,1,34,34,0,84,2,191,5,3-5,0
6288,1,1,8,2,0,3,0,0,44,6-10,0
6289,2,1,16,33,0,81,0,220,10,3-5,0
6290,2,1,8,81,2,201,1,82,19,6-10,1
6291,1,1,59,8,0,18,0,77,5,6-10,0
6292,1,1,39,6,4,15,0,355,48,6-10,1
6293,2,1,30,17,2,42,2,76,45,15+,1
6294,2,1,14,35,0,87,3,230,6,0-1,0
6295,1,1,4,8,0,18,0,224,35,6-10,0
6296,1,1,36,8,0,18,0,101,39,10-15,0
6297,1,1,29,58,22,144,0,311,36,3-5,1
6298,2,1,13,165,0,411,0,0,5,1-2,0
6299,1,1,49,4,0,9,0,70,44,0-1,0
6300,1,1,30,3,0,6,0,28,20,1-2,0
6301,1,1,19,22,0,54,1,309,10,0-1,0
6302,1,1,10,230,0,573,6,177,5,10-15,1
6303,1,1,33,22,0,54,0,17,18,1-2,0
6304,2,1,6,27,0,66,0,276,4,0-1,0
6305,1,1,155,14,0,33,1,289,15,1-2,0
6306,1,1,34,12,0,30,0,0,5,0-1,0
6307,2,1,6,606,50,1515,1,633,10,1-2,1
6308,1,1,24,8,0,18,0,0,35,6-10,0
6309,7,1,25,4,0,9,0,1005,5,1-2,0
6310,1,1,48,450,0,1125,3,555,25,1-2,0
6311,2,1,24,8,0,18,0,0,5,1-2,0
6312,1,1,17,3,0,6,0,424,10,0-1,0
6313,1,1,14,92,2,228,13,353,4,0-1,1
6314,1,1,31,26,0,63,0,363,4,3-5,1
6315,1,1,6,8,0,18,0,92,11,6-10,0
6316,1,1,48,162,26,405,3,391,5,0-1,1
6317,2,1,9,33,0,81,1,500,7,15+,0
6318,2,1,1,20,0,48,0,120,35,15+,0
6319,2,1,23,71,0,177,1,0,35,15+,0
6320,1,1,11,42,0,105,0,166,44,3-5,0
6321,1,1,5,16,0,39,1,31,5,6-10,0
6322,1,1,21,116,0,288,0,468,46,0-1,0
6323,2,1,17,174,60,435,9,353,10,6-10,1
6324,1,1,6,52,0,129,2,571,5,0-1,0
6325,2,1,16,17,0,42,0,554,10,1-2,0
6326,2,1,5,4,0,9,0,0,48,0-1,0
6327,2,1,1,3,0,6,0,61,23,3-5,0
6328,1,1,8,170,0,423,1,86,32,10-15,1
6329,1,1,10,9,0,21,0,0,4,0-1,0
6330,1,1,30,5,0,12,0,521,21,1-2,0
6331,1,2,9,23,0,57,0,306,33,0-1,0
6332,7,3,2,12,0,30,2,214,23,15+,0
6333,2,1,46,34,0,84,1,300,5,15+,0
6334,1,1,6,48,0,120,0,0,11,0-1,0
6335,1,1,7,184,78,459,6,420,45,1-2,1
6336,1,1,8,6,0,15,0,0,5,3-5,0
6337,1,1,191,5,0,12,1,426,44,0-1,0
6338,1,1,105,10,0,24,0,458,28,0-1,1
6339,1,2,14,549,134,1371,1,319,44,10-15,1
6340,2,1,8,6,0,15,0,34,46,6-10,0
6341,2,1,8,22,0,54,0,660,5,3-5,0
6342,1,1,13,170,0,423,1,318,5,0-1,0
6343,7,1,8,15,0,36,1,424,10,0-1,0
6344,1,1,5,22,0,54,0,0,5,1-2,0
6345,1,1,8,5,0,12,2,53,11,3-5,0
6346,2,1,5,94,72,234,3,383,15,15+,1
6347,2,1,44,16,4,39,0,468,10,0-1,1
6348,2,2,24,70,0,174,0,425,5,0-1,1
6349,1,1,20,26,0,63,0,0,5,3-5,0
6350,1,1,16,10,0,24,0,214,48,15+,0
6351,2,1,15,10,0,24,0,13,44,6-10,0
6352,7,1,51,50,2,123,1,404,10,6-10,1
6353,1,1,18,10,0,24,0,0,5,6-10,0
6354,1,1,18,4,0,9,0,0,10,0-1,0
6355,7,1,8,26,2,63,0,362,10,0-1,1
6356,1,1,1,4,0,9,0,52,15,15+,0
6357,1,1,4,168,0,420,2,507,10,6-10,0
6358,7,1,30,101,0,252,2,460,35,15+,0
6359,1,2,2,53,0,132,4,492,44,6-10,0
6360,1,1,15,52,0,129,1,303,28,6-10,0
6361,1,1,135,269,20,672,24,541,6,1-2,1
6362,1,1,6,4,0,9,0,0,50,15+,0
6363,7,1,30,8,0,18,0,0,48,6-10,0
6364,1,1,54,11,0,27,0,254,44,1-2,0
6365,7,1,3,106,0,264,0,0,36,1-2,0
6366,1,1,30,46,0,114,1,0,5,3-5,0
6367,1,1,27,17,0,42,1,464,45,3-5,0
6368,1,1,11,264,4,660,2,443,35,1-2,1
6369,1,1,25,11,0,27,3,402,24,3-5,0
6370,2,1,10,3,0,6,0,44,39,1-2,0
6371,1,1,31,3,0,6,0,0,1,10-15,0
6372,7,1,60,268,18,669,5,369,41,1-2,1
6373,2,1,14,6,0,15,0,0,28,0-1,0
6374,2,1,54,2,0,3,0,0,15,3-5,0
6375,2,1,45,173,0,432,2,121,10,15+,0
6376,1,1,7,99,0,246,0,239,28,15+,0
6377,3,1,92,230,0,573,4,290,34,3-5,0
6378,1,1,12,62,0,153,2,402,15,6-10,0
6379,2,1,245,18,0,45,0,0,5,0-1,0
6380,1,1,11,11,0,27,0,300,5,1-2,0
6381,1,1,32,40,2,99,0,380,25,6-10,1
6382,2,1,30,15,0,36,1,149,21,3-5,0
6383,7,1,15,318,172,795,4,171,10,6-10,1
6384,2,1,180,2,0,3,0,0,5,3-5,0
6385,2,1,38,9,0,21,0,184,23,15+,0
6386,1,1,16,4,0,9,1,0,6,1-2,0
6387,2,1,"1,501.00",3,0,6,0,0,28,6-10,0
6388,1,12,27,483,574,1206,29,345,18,6-10,1
6389,1,1,8,5,0,12,0,37,24,3-5,0
6390,1,1,5,11,0,27,1,37,27,3-5,0
6391,1,1,66,6,0,15,0,0,35,0-1,0
6392,2,1,16,16,0,39,0,0,10,0-1,0
6393,1,1,61,5,0,12,0,378,5,0-1,0
6394,1,1,14,6,0,15,0,589,44,3-5,0
6395,1,1,7,11,0,27,1,571,5,3-5,0
6396,1,1,12,22,0,54,0,27,23,1-2,0
6397,1,1,10,24,0,60,0,36,5,0-1,0
6398,1,1,10,3,0,6,0,0,24,0-1,0
6399,1,1,4,15,0,36,0,56,10,1-2,0
6400,2,1,239,3,0,6,0,332,35,15+,0
6401,1,1,5,14,0,33,1,36,10,3-5,0
6402,2,1,16,6,0,15,1,233,36,10-15,0
6403,1,1,8,35,6,87,0,546,44,15+,1
6404,2,1,31,9,0,21,0,610,17,3-5,0
6405,1,1,9,16,0,39,0,20,35,0-1,0
6406,1,1,2,6,0,15,0,37,10,0-1,0
6407,1,1,"1,560.00",5,0,12,0,38,44,15+,0
6408,1,1,15,5,0,12,0,0,38,15+,0
6409,2,1,18,112,0,279,1,0,5,0-1,0
6410,1,1,55,134,6,333,6,237,35,3-5,1
6411,1,1,23,36,0,90,4,379,5,6-10,1
6412,2,1,4,400,20,999,2,87,20,0-1,1
6413,1,1,36,2,0,3,0,0,44,15+,0
6414,2,1,37,70,0,174,0,0,5,0-1,0
6415,1,1,10,11,0,27,2,423,33,1-2,0
6416,1,11,23,156,132,390,6,374,5,3-5,1
6417,2,1,10,2,0,3,0,0,5,15+,0
6418,7,1,8,57,0,141,2,152,10,15+,0
6419,7,1,4,5,0,12,0,277,4,1-2,0
6420,1,1,10,23,0,57,1,367,10,6-10,0
6421,1,1,10,275,134,687,2,123,5,6-10,1
6422,1,1,10,14,0,33,0,837,10,6-10,1
6423,1,1,5,27,0,66,1,31,15,3-5,0
6424,7,1,41,5,0,12,0,0,35,15+,0
6425,2,1,56,209,220,522,5,350,5,10-15,1
6426,1,2,35,167,100,417,5,234,48,15+,1
6427,1,1,42,4,0,9,0,0,5,1-2,0
6428,1,2,11,22,2,54,1,75,15,15+,1
6429,2,1,30,14,0,33,0,493,39,0-1,0
6430,1,1,22,2,0,3,0,94,43,3-5,0
6431,2,1,10,8,2,18,0,0,36,15+,1
6432,1,1,7,554,344,1383,1,390,7,1-2,1
6433,1,1,21,506,34,1263,6,319,38,15+,1
6434,1,3,32,32,70,78,0,449,6,10-15,1
6435,2,1,2,3,0,6,0,0,44,6-10,0
6436,2,1,6,8,0,18,0,44,5,15+,0
6437,2,1,18,15,0,36,4,396,4,6-10,0
6438,1,2,5,106,112,264,3,353,5,15+,1
6439,2,1,5,4,0,9,0,155,28,0-1,0
6440,1,1,11,5,0,12,0,524,5,6-10,0
6441,7,1,13,6,0,15,0,292,6,0-1,1
6442,1,1,10,302,32,753,8,549,28,6-10,1
6443,1,1,30,417,2,1041,4,376,38,6-10,1
6444,2,1,14,3,0,6,0,418,7,0-1,0
6445,2,2,25,378,36,945,20,234,36,3-5,1
6446,7,1,24,3,0,6,0,308,35,6-10,0
6447,1,8,25,534,146,1335,8,311,34,3-5,1
6448,7,1,11,14,0,33,0,458,37,3-5,0
6449,1,1,17,335,56,837,8,374,5,10-15,1
6450,1,1,14,0,0,0,0,398,5,10-15,1
6451,7,2,15,9,4,21,0,403,31,15+,1
6452,7,1,3,2,0,3,0,0,5,0-1,0
6453,2,1,10,28,0,69,3,311,10,3-5,0
6454,1,1,27,21,0,51,0,329,24,0-1,1
6455,1,1,4,23,0,57,0,180,15,10-15,0
6456,1,1,13,4,0,9,0,30,27,3-5,0
6457,1,3,3,236,264,588,22,250,44,15+,1
6458,1,2,13,443,0,1107,6,423,5,3-5,0
6459,7,1,10,11,0,27,0,416,32,6-10,1
6460,1,1,10,239,0,597,6,271,25,6-10,0
6461,1,1,64,166,2,414,15,387,35,1-2,1
6462,1,1,31,5,0,12,0,347,35,15+,0
6463,1,3,18,224,180,558,5,422,5,3-5,1
6464,1,1,32,32,0,78,1,478,5,6-10,0
6465,1,2,56,100,0,249,0,354,10,1-2,1
6466,7,1,10,8,0,18,0,0,20,3-5,0
6467,1,1,9,26,0,63,0,35,5,1-2,0
6468,1,1,24,3,0,6,0,0,41,0-1,0
6469,2,1,7,16,2,39,0,419,35,0-1,1
6470,1,1,10,12,0,30,1,181,35,6-10,0
6471,2,1,444,6,0,15,0,0,23,15+,0
6472,1,3,25,42,0,105,1,158,13,6-10,0
6473,2,1,18,2,0,3,0,0,35,0-1,0
6474,2,3,4,42,8,105,0,421,32,10-15,1
6475,2,1,13,6,0,15,0,208,44,3-5,0
6476,1,1,384,8,0,18,0,0,5,3-5,0
6477,1,1,19,5,0,12,0,0,10,0-1,0
6478,2,1,7,14,0,33,1,324,33,3-5,0
6479,1,1,8,52,74,129,1,207,36,15+,1
6480,7,1,9,798,0,1995,3,491,46,3-5,0
6481,1,1,19,93,196,231,6,277,5,15+,1
6482,1,2,32,134,60,333,3,350,5,3-5,1
6483,1,1,2,134,22,333,1,32,10,10-15,1
6484,2,1,118,10,0,24,0,90,5,1-2,0
6485,1,1,54,3,0,6,0,177,5,0-1,0
6486,1,1,16,38,0,93,1,74,46,3-5,0
6487,1,1,38,239,6,597,3,441,48,3-5,1
6488,1,1,6,6,0,15,0,0,11,1-2,0
6489,7,1,4,2,0,3,0,0,5,0-1,0
6490,1,1,21,11,0,27,1,132,7,0-1,0
6491,2,1,17,8,0,18,1,473,7,6-10,0
6492,1,1,13,162,122,405,8,280,30,3-5,1
6493,1,3,16,48,92,120,2,427,10,10-15,1
6494,2,1,20,9,0,21,1,324,32,0-1,0
6495,1,1,31,4,0,9,0,54,38,15+,0
6496,2,1,20,3,0,6,0,386,44,0-1,0
6497,7,1,7,9,0,21,1,375,32,15+,0
6498,1,1,215,81,0,201,0,423,5,3-5,1
6499,2,1,70,598,40,1494,7,415,5,6-10,1
6500,2,4,19,233,16,582,2,287,5,10-15,1
6501,1,10,40,1058,1988,2643,22,368,5,3-5,1
6502,1,1,13,27,0,66,1,0,35,15+,0
6503,1,1,46,311,120,777,86,416,5,6-10,1
6504,1,1,26,390,16,975,7,335,45,1-2,1
6505,1,1,540,23,0,57,0,0,5,0-1,0
6506,7,1,11,10,0,24,1,31,11,3-5,0
6507,2,1,107,6,0,15,1,225,48,0-1,0
6508,1,1,5,492,74,1230,3,280,32,3-5,1
6509,1,1,120,3,0,6,0,0,36,0-1,0
6510,2,1,12,735,206,1836,28,457,38,15+,1
6511,1,1,11,51,0,126,1,384,4,0-1,0
6512,1,1,48,26,0,63,0,0,7,1-2,0
6513,1,1,35,3,0,6,0,434,10,15+,0
6514,1,1,8,485,72,1212,16,513,5,10-15,1
6515,1,1,0,3,0,6,0,0,2,1-2,0
6516,1,1,5,11,4,27,0,277,48,6-10,1
6517,1,1,2,5,0,12,0,0,4,0-1,0
6518,1,1,18,8,0,18,0,155,4,0-1,0
6519,1,1,52,36,0,90,0,0,10,1-2,0
6520,2,1,16,27,4,66,0,368,6,6-10,1
6521,2,1,30,86,20,213,2,300,32,15+,1
6522,1,1,8,2,0,3,0,0,17,0-1,0
6523,2,1,112,2,2,3,0,161,45,1-2,1
6524,2,1,24,5,0,12,0,0,15,3-5,0
6525,7,1,2,2,0,3,0,0,36,6-10,0
6526,1,1,14,8,0,18,1,334,35,0-1,0
6527,1,1,41,0,0,0,0,140,25,15+,1
6528,7,1,3,52,0,129,0,141,10,1-2,0
6529,2,1,466,53,4,132,2,0,35,15+,1
6530,1,1,17,6,0,15,0,0,5,0-1,0
6531,1,1,24,26,0,63,1,22,10,15+,0
6532,2,1,18,99,0,246,1,188,25,6-10,1
6533,1,3,80,81,10,201,1,435,10,3-5,1
6534,1,1,1,3,0,6,0,0,44,10-15,0
6535,2,1,8,12,0,30,1,24,15,15+,0
6536,1,1,52,23,0,57,4,384,5,6-10,0
6537,1,1,21,33,2,81,2,441,6,0-1,1
6538,1,1,13,11,0,27,0,275,15,0-1,0
6539,1,1,8,69,10,171,2,192,5,0-1,1
6540,1,1,18,41,2,102,1,339,36,1-2,1
6541,1,2,27,50,0,123,0,366,11,1-2,0
6542,2,1,24,5,0,12,0,0,15,0-1,0
6543,1,1,7,105,0,261,0,0,5,0-1,0
6544,1,1,12,0,0,0,0,0,10,6-10,1
6545,1,1,11,40,0,99,2,385,13,15+,0
6546,1,1,84,5,0,12,0,0,5,6-10,0
6547,1,1,12,6,0,15,1,0,10,15+,0
6548,1,1,0,3,0,6,0,0,43,3-5,0
6549,2,1,7,17,0,42,0,506,23,6-10,1
6550,1,1,3,51,0,126,2,101,32,15+,0
6551,1,1,19,12,0,30,0,411,5,3-5,1
6552,7,1,30,141,106,351,7,464,35,1-2,1
6553,2,1,10,812,82,2028,4,339,34,0-1,1
6554,1,1,55,8,0,18,0,574,13,1-2,0
6555,2,1,150,16,0,39,0,109,36,0-1,0
6556,1,1,5,72,2,180,10,309,5,1-2,1
6557,2,1,17,6,0,15,0,0,15,6-10,0
6558,1,1,"42,492.00",15,0,36,0,0,43,15+,0
6559,2,1,24,12,0,30,0,0,39,15+,0
6560,1,1,11,6,0,15,0,509,5,3-5,0
6561,2,1,26,5,0,12,0,0,10,1-2,0
6562,7,1,53,18,0,45,0,0,12,1-2,0
6563,1,1,10,6,0,15,0,36,41,6-10,0
6564,1,1,23,279,4,696,7,223,5,10-15,1
6565,1,1,35,23,0,57,1,0,5,1-2,0
6566,1,1,6,14,0,33,0,169,19,3-5,0
6567,1,1,30,272,0,678,1,383,5,10-15,0
6568,2,1,131,4,0,9,0,0,15,3-5,0
6569,7,1,5,0,8,0,9,436,5,1-2,1
6570,1,1,4,9,2,21,0,142,49,6-10,1
6571,1,1,38,96,0,240,0,273,34,1-2,0
6572,2,1,4,8,2,18,0,429,5,6-10,1
6573,7,1,84,12,2,30,1,270,48,0-1,1
6574,1,1,107,29,6,72,0,508,37,15+,1
6575,7,1,12,178,102,444,5,401,49,3-5,1
6576,1,1,5,90,0,225,1,473,5,15+,0
6577,1,1,42,5,0,12,0,256,41,0-1,0
6578,1,1,12,14,0,33,0,423,34,0-1,0
6579,2,1,186,87,0,216,0,452,34,0-1,0
6580,1,1,5,34,0,84,1,244,15,15+,0
6581,1,1,17,12,0,30,0,231,10,3-5,0
6582,1,1,16,51,2,126,0,390,5,6-10,1
6583,1,1,168,8,0,18,0,0,10,0-1,0
6584,2,1,8,10,0,24,0,341,23,6-10,0
6585,2,3,12,190,190,474,14,198,5,6-10,1
6586,7,1,156,47,2,117,0,306,51,3-5,1
6587,7,1,96,8,0,18,0,0,5,3-5,0
6588,2,1,11,22,0,54,0,0,6,3-5,0
6589,1,1,14,309,28,771,25,421,38,15+,1
6590,1,1,3,308,32,768,22,418,35,3-5,1
6591,7,1,18,131,0,327,2,409,23,1-2,0
6592,1,1,29,16,0,39,0,394,6,0-1,0
6593,7,1,28,68,0,168,1,357,28,15+,0
6594,1,1,24,6,0,15,0,0,10,0-1,0
6595,1,1,"19,200.00",58,0,144,0,0,6,0-1,0
6596,1,1,11,6,0,15,0,29,5,3-5,0
6597,2,1,28,3,0,6,0,287,10,6-10,1
6598,7,1,72,15,0,36,0,545,5,0-1,0
6599,1,1,60,24,0,60,0,0,10,0-1,0
6600,7,1,20,42,0,105,1,318,10,0-1,0
6601,3,1,25,87,2,216,4,374,45,15+,1
6602,1,1,17,10,0,24,0,0,15,1-2,0
6603,2,1,200,9,0,21,2,394,15,6-10,0
6604,1,1,11,17,2,42,0,323,44,0-1,1
6605,7,1,5,11,2,27,0,415,5,3-5,1
6606,1,2,10,45,4,111,4,394,36,15+,1
6607,2,2,58,159,0,396,3,373,32,0-1,0
6608,2,1,108,18,0,45,0,434,24,0-1,0
6609,1,1,18,6,0,15,0,0,5,0-1,0
6610,2,1,12,80,6,198,0,0,37,3-5,1
6611,1,1,66,15,0,36,0,0,46,6-10,0
6612,1,1,16,144,0,360,1,101,24,0-1,0
6613,2,1,15,2,0,3,0,27,15,15+,0
